height,entropybit,IsContract,tx,netstakeweight,modifier,flags,IsSuperBlock,querytime,fees_collected,mint,MoneySupply,claim->mining_id,difficulty,size,location,time,username,,locktime,netstakeweight,txid,contracts,vout->0->value,vout->0->scriptPubKey->addresses,vout->0->scriptPubKey->type,time 
230,1,False,['504e9aff65c87ebdc2b7221d0dca2b62ade0c79acb15fa961aba3c589204f78c'],180699863.5973498,82151f19cee0af93,proof-of-work ,False,2,0,481.9705549,340629823.3597541,5053afa1d562765d3b534c185fe410d1,7.394477378407563,408,"Bruges, Belgium",1413161799,unknown user,,0,180699863.5973498,504e9aff65c87ebdc2b7221d0dca2b62ade0c79acb15fa961aba3c589204f78c,[],481.9705549,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413161775

231,1,False,['5b1094ed47313fc758cf46903c38bb95ce85d92cea4d76c66d6c97272674b8e0'],180699863.5973498,82151f19cee0af93,proof-of-work ,False,2,0,471.4639782,340630294.8237323,5053afa1d562765d3b534c185fe410d1,7.7278351047316,416,"Bruges, Belgium",1413161897,unknown user,,0,180699863.5973498,5b1094ed47313fc758cf46903c38bb95ce85d92cea4d76c66d6c97272674b8e0,[],471.4639782,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413161877

232,1,False,"['321f4f1570d6beb2284a557c09289ac39005d9b1982241491eb256fd2202c665', '007e102b761306a9a062ecf7c226b909368f8bf7762e459da654518a7673753d']",180699863.5973498,82151f19cee0af93,proof-of-work ,False,2,0.0001,471.4640782,340630766.2877105,5053afa1d562765d3b534c185fe410d1,7.191963774741859,632,"Bruges, Belgium",1413161936,unknown user,,0,180699863.5973498,321f4f1570d6beb2284a557c09289ac39005d9b1982241491eb256fd2202c665,[],471.4640782,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413161906
,,,,,,,,,,,,,,,,,,,0,180699863.5973498,007e102b761306a9a062ecf7c226b909368f8bf7762e459da654518a7673753d,[],8473901.29460105,['S9X24wytUxoptDZoxMARCgAZpf8QK2suLi'],pubkeyhash,1413161895

233,0,False,['4ac21466c5ed09a4739e9c6f80786126c8270a1b4057ae3965bd3647f292fc97'],180699863.5973498,82151f19cee0af93,proof-of-work ,False,2,0,471.4639782,340631237.7516887,5053afa1d562765d3b534c185fe410d1,7.500821529023112,408,"Bruges, Belgium",1413162027,unknown user,,0,180699863.5973498,4ac21466c5ed09a4739e9c6f80786126c8270a1b4057ae3965bd3647f292fc97,[],471.4639782,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413162015

234,1,False,['538e5ce57bdf9d2ccc4edb5f6bd6038bdf24e05400db24671384e4508f264eaf'],180699863.5973498,464b1f19cee0af93,proof-of-work stake-modifier ,False,2,0,471.4639782,340631709.2156669,5053afa1d562765d3b534c185fe410d1,7.071015468857871,396,"Bruges, Belgium",1413162061,unknown user,,0,180699863.5973498,538e5ce57bdf9d2ccc4edb5f6bd6038bdf24e05400db24671384e4508f264eaf,[],471.4639782,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413162061

235,1,False,['8e07d09899254aa672f7ce660ef7c89a4342db7b29c9b14dd6bf9f4f0c8c9d09'],180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0,30,340631739.2156669,INVESTOR,7.450866664386886,276,"Bruges, Belgium",1413162092,unknown user,,0,180699863.5973498,8e07d09899254aa672f7ce660ef7c89a4342db7b29c9b14dd6bf9f4f0c8c9d09,[],30,['SDmnsbYbQpCoWZQybA5edL1y7fcv9Qt4P5'],pubkeyhash,1413162090

236,0,False,['fe3e509919c20f253ae2f70afcd550694cb973b133092355a958cc957b4271f0'],180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0,296.12812087,340632035.3437878,9606aa8d8e264ee80594b83ec77227c9,7.900088621340132,407,"Bruges, Belgium",1413162112,unknown user,,0,180699863.5973498,fe3e509919c20f253ae2f70afcd550694cb973b133092355a958cc957b4271f0,[],296.12812087,['S3FoEpKzooQZtmXX1efbT8bj2dz3A9XokY'],pubkeyhash,1413162112

237,1,False,['cbef7c58cb2cfeba3a9bc7ba2f2a529113bcf42a98fc896d4f5470c3b2b926af'],180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0,471.4639782,340632506.80776596,5053afa1d562765d3b534c185fe410d1,8.572440282236657,404,"Bruges, Belgium",1413162127,unknown user,,0,180699863.5973498,cbef7c58cb2cfeba3a9bc7ba2f2a529113bcf42a98fc896d4f5470c3b2b926af,[],471.4639782,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413162127

238,0,False,['21f89fc24a0df4af4ba33c3b7396b3ac056393074ffb9ba85de1481b6b339468'],180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0,471.4639782,340632978.27174413,5053afa1d562765d3b534c185fe410d1,9.402033291918782,401,"Bruges, Belgium",1413162166,unknown user,,0,180699863.5973498,21f89fc24a0df4af4ba33c3b7396b3ac056393074ffb9ba85de1481b6b339468,[],471.4639782,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413162147

239,0,False,['1eb6c8d26aa32cce561a14fea3ee97f6cdd9ecf86379bda1046a56c2756c31b2'],180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0,471.4639782,340633449.73572236,5053afa1d562765d3b534c185fe410d1,9.80580634640641,407,"Bruges, Belgium",1413162187,unknown user,,0,180699863.5973498,1eb6c8d26aa32cce561a14fea3ee97f6cdd9ecf86379bda1046a56c2756c31b2,[],471.4639782,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413162187

240,0,False,"['dad044139135b42e0b31f566011943da798e5c734c32973df431d31f6a5a4ecf', 'de3772ca8d4785f3018449a0caad74c9c6221e361f19108e42b23cc560a4f1d7', '2b4132da1ff9c8e8d781fddbe04f9bf3f295c00397cebe8de880c537771177ad']",180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0.0002,470.36092177,340633920.09644413,5053afa1d562765d3b534c185fe410d1,10.61775790542914,860,"Bruges, Belgium",1413162302,unknown user,,0,180699863.5973498,dad044139135b42e0b31f566011943da798e5c734c32973df431d31f6a5a4ecf,[],470.36092177,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413162267
,,,,,,,,,,,,,,,,,,,0,180699863.5973498,de3772ca8d4785f3018449a0caad74c9c6221e361f19108e42b23cc560a4f1d7,[],89302208.93716756,['SHma92sBY6XBNrUCgAdXjunqDTTDt5vfo3'],pubkeyhash,1413162258
,,,,,,,,,,,,,,,,,,,0,180699863.5973498,2b4132da1ff9c8e8d781fddbe04f9bf3f295c00397cebe8de880c537771177ad,[],8473899.5175011,['SGPDoQmRfPNYkvGxAxMD8nnzrcAmJszVVX'],pubkeyhash,1413162205

241,1,False,"['efedd756450e72dd8882f52ab73dafd87d07a9493c46bb5c6dfcdc5ac6d35769', '42376ba5535fd53d9f265904d62ae93ec7dee8e0adf9db452b9c6d447ca0c819']",180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0.0001,125.24911288,340634045.345457,5ad8e9c33e44236cda5106caa834c5e1,9.584172624059832,640,"Bruges, Belgium",1413162348,unknown user,,0,180699863.5973498,efedd756450e72dd8882f52ab73dafd87d07a9493c46bb5c6dfcdc5ac6d35769,[],125.24911288,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413162346
,,,,,,,,,,,,,,,,,,,0,180699863.5973498,42376ba5535fd53d9f265904d62ae93ec7dee8e0adf9db452b9c6d447ca0c819,[],94903836.6016498,['SM8nCki7reLAquQFesM7k9V3KERw94yRQJ'],pubkeyhash,1413162342

242,1,False,"['79f3d49e6c10e8af062b4b6944d204989d2679d2081f03afc2853ec89cf7a336', 'f92fe3148858e2f604b1ee3be1c6d77435946ff482ce216da2e4c0dbbe456479']",180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0.0001,470.36082177,340634515.7061788,5053afa1d562765d3b534c185fe410d1,9.854696190687093,638,"Bruges, Belgium",1413162421,unknown user,,0,180699863.5973498,79f3d49e6c10e8af062b4b6944d204989d2679d2081f03afc2853ec89cf7a336,[],470.36082177,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413162408
,,,,,,,,,,,,,,,,,,,0,180699863.5973498,f92fe3148858e2f604b1ee3be1c6d77435946ff482ce216da2e4c0dbbe456479,[],8458313.23712766,['SFH1HpYVzh3zAFxUH2zxvXnG7MbfPyZrs1'],pubkeyhash,1413162375

243,1,False,"['79ba3bf231d3b28d949b1315dee61683b9455548cfd4f57fba79459244051dab', '0e57f225fec553b407b8cfca5435119b7bff9911b63beef04e1fe6536d6f5a35', '3bea17f5ffa773fe2e26c4325695e0bef20c7c422af79eba375b0e93568f7d59']",180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0.0002,125.24921288,340634640.9551917,5ad8e9c33e44236cda5106caa834c5e1,9.609743915208142,866,"Bruges, Belgium",1413162486,unknown user,,0,180699863.5973498,79ba3bf231d3b28d949b1315dee61683b9455548cfd4f57fba79459244051dab,[],125.24921288,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413162482
,,,,,,,,,,,,,,,,,,,0,180699863.5973498,0e57f225fec553b407b8cfca5435119b7bff9911b63beef04e1fe6536d6f5a35,[],89301788.93706755,['S2s7d1k5ZZa6MrMJvz8iTdvCDMYDg3xAYL'],pubkeyhash,1413162429
,,,,,,,,,,,,,,,,,,,0,180699863.5973498,3bea17f5ffa773fe2e26c4325695e0bef20c7c422af79eba375b0e93568f7d59,[],94903738.92154948,['SLaQNeo6pWfarGtDniqU44qSbBH2474LK1'],pubkeyhash,1413162475

244,1,False,['208a65858041b913853e15c6b2998a699517da89d5cd34b8f23bf740e618903e'],180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0,125.24901288,340634766.20420456,5ad8e9c33e44236cda5106caa834c5e1,9.516450616951314,409,"Bruges, Belgium",1413162591,unknown user,,0,180699863.5973498,208a65858041b913853e15c6b2998a699517da89d5cd34b8f23bf740e618903e,[],125.24901288,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413162520

245,1,False,['7c00bcec2f7ccb05f97f76982f2dace3f959362abc301465dd44824b348c10e1'],180699863.5973498,464b1f19cee0af93,proof-of-work ,False,2,0,465.14953396,340635231.3537385,5053afa1d562765d3b534c185fe410d1,8.744850132603872,400,"Bruges, Belgium",1413162609,unknown user,,0,180699863.5973498,7c00bcec2f7ccb05f97f76982f2dace3f959362abc301465dd44824b348c10e1,[],465.14953396,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413162608

246,0,False,"['7fdce03581b0e4f789ad34eea9890454e59138609b93aac3e3872055ff9a1cc9', 'fe2f7759fa095998d5fb4fc482a3bdc7349fcbd62a1d704cbbed3f0b52ada962']",180699863.5973498,cb129f19cee0af93,proof-of-work stake-modifier ,False,2,0.0001,465.14963396,340635696.5032725,5053afa1d562765d3b534c185fe410d1,9.529645521561465,631,"Bruges, Belgium",1413162643,unknown user,,0,180699863.5973498,7fdce03581b0e4f789ad34eea9890454e59138609b93aac3e3872055ff9a1cc9,[],465.14963396,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413162643
,,,,,,,,,,,,,,,,,,,0,180699863.5973498,fe2f7759fa095998d5fb4fc482a3bdc7349fcbd62a1d704cbbed3f0b52ada962,[],8427290.36984016,['SEgGvcsk3ae8RnhKAYrqqdwVRGf8NyYFNt'],pubkeyhash,1413162618

247,1,False,"['edcd732aff0ac8acb5db2d0b6f2eb78e143b2981549bc3a89924847cfc9c0abe', '4771bc7bfbe6e60952c2c5a964340616cfb7a62ed5860dc62232bd2ff145a0fb']",180699863.5973498,cb129f19cee0af93,proof-of-work ,False,2,0.0001,465.14963396,340636161.6528064,5053afa1d562765d3b534c185fe410d1,10.04157414334879,631,"Bruges, Belgium",1413162721,unknown user,,0,180699863.5973498,edcd732aff0ac8acb5db2d0b6f2eb78e143b2981549bc3a89924847cfc9c0abe,[],465.14963396,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413162664
,,,,,,,,,,,,,,,,,,,0,180699863.5973498,4771bc7bfbe6e60952c2c5a964340616cfb7a62ed5860dc62232bd2ff145a0fb,[],89141789.14009255,['SEeX2KKnCB3SEgKsQw22uWwH86mk2iWdd8'],pubkeyhash,1413162654

248,0,False,['de775b7413758999d3c9729c6ac473869bc78076ea3e354a1af464bbc1da6b55'],180699863.5973498,cb129f19cee0af93,proof-of-work ,False,2,0,464.53495048,340636626.1877569,5053afa1d562765d3b534c185fe410d1,9.699251380428128,403,"Bruges, Belgium",1413162807,unknown user,,0,180699863.5973498,de775b7413758999d3c9729c6ac473869bc78076ea3e354a1af464bbc1da6b55,[],464.53495048,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413162798

249,0,False,['b4dc27c9da4eef2940770037c1e17677419797944371311033d13634243ca92a'],180699863.5973498,cb129f19cee0af93,proof-of-work ,False,2,0,465.14953396,340637091.3372909,5053afa1d562765d3b534c185fe410d1,9.228768610780143,408,"Bruges, Belgium",1413162871,unknown user,,0,180699863.5973498,b4dc27c9da4eef2940770037c1e17677419797944371311033d13634243ca92a,[],465.14953396,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413162849

250,1,False,['b06174d9ed6be03becdd709d5983f75fb61185c79a02d14302c498f16e950f43'],180699863.5973498,cb129f19cee0af93,proof-of-work ,False,2,0,465.14953396,340637556.4868248,5053afa1d562765d3b534c185fe410d1,9.156949517399173,405,"Bruges, Belgium",1413162904,unknown user,,0,180699863.5973498,b06174d9ed6be03becdd709d5983f75fb61185c79a02d14302c498f16e950f43,[],465.14953396,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413162892

251,0,False,['0361af13a65985eb46c244ddc4af49e4d27a7e794d0718090e720e01c7b551b4'],180699863.5973498,cb129f19cee0af93,proof-of-work ,False,1,0,465.14953396,340638021.6363588,5053afa1d562765d3b534c185fe410d1,9.668831501896944,400,"Bruges, Belgium",1413162948,unknown user,,0,180699863.5973498,0361af13a65985eb46c244ddc4af49e4d27a7e794d0718090e720e01c7b551b4,[],465.14953396,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413162939

252,1,False,['154eddb1c34e7a08f0f863b67e77ee2133f4a8a4f1f4e3b313e4207f36d2034b'],180699863.5973498,cb129f19cee0af93,proof-of-work ,False,2,0,465.14953396,340638486.7858927,5053afa1d562765d3b534c185fe410d1,9.981995832743308,416,"Bruges, Belgium",1413163029,unknown user,,0,180699863.5973498,154eddb1c34e7a08f0f863b67e77ee2133f4a8a4f1f4e3b313e4207f36d2034b,[],465.14953396,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413162954

253,0,False,['e2320635cddfd4a4b560c7a69e40ed4db6c85d949bd7261d18d8038b9a258760'],180699863.5973498,cb129f19cee0af93,proof-of-work ,False,2,0,465.14953396,340638951.9354267,5053afa1d562765d3b534c185fe410d1,9.58722873169639,401,"Bruges, Belgium",1413163105,unknown user,,0,180699863.5973498,e2320635cddfd4a4b560c7a69e40ed4db6c85d949bd7261d18d8038b9a258760,[],465.14953396,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413163064

254,0,False,['2f8ccce4b125a53f6020ce8034c30389673585a1c91ff819fc51ccb5701bf9f2'],180699863.5973498,cb129f19cee0af93,proof-of-work ,False,2,0,125.21822241,340639077.1536491,5ad8e9c33e44236cda5106caa834c5e1,9.29560561760213,398,"Bruges, Belgium",1413163245,unknown user,,0,180699863.5973498,2f8ccce4b125a53f6020ce8034c30389673585a1c91ff819fc51ccb5701bf9f2,[],125.21822241,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413163179

255,0,False,"['b9901d59ebfa60575729b62cd5762aedcacca4e0b1b908ae7ac81f6fb361c2e2', '6bdeed06d79bb960776dbd182a35b76a49d325d8d0c9037afd313960c06ed386']",180699863.5973498,42085f19cee0af93,proof-of-work stake-modifier ,False,2,0.0001,500.0001,340639577.1536491,496312cc8a6b929226ec68bf90c560d6,8.03518496966144,638,"Bruges, Belgium",1413163427,unknown user,,0,180699863.5973498,b9901d59ebfa60575729b62cd5762aedcacca4e0b1b908ae7ac81f6fb361c2e2,[],500.0001,['SAB1NgfQEQQ93uM1jd8WwYH8TU3LnzuBKV'],pubkeyhash,1413163408
,,,,,,,,,,,,,,,,,,,0,180699863.5973498,6bdeed06d79bb960776dbd182a35b76a49d325d8d0c9037afd313960c06ed386,[],89.9999,['S3HrqGUEV2TAAa8TXfpSeJVSBsDgTW1igj'],pubkeyhash,1413163378

256,0,False,['18563339a80ca1f71f15eff9e5fbd543db61d70a35fa2e642cbfab444841272d'],180699863.5973498,42085f19cee0af93,proof-of-work ,False,2,0,461.20333896,340640038.3569881,5053afa1d562765d3b534c185fe410d1,6.484089844492781,400,"Bruges, Belgium",1413163434,unknown user,,0,180699863.5973498,18563339a80ca1f71f15eff9e5fbd543db61d70a35fa2e642cbfab444841272d,[],461.20333896,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413163432

257,1,False,['faaea668a0e684a51423d2caf2784f56443e2cb07d0becbe24b682fd00e5666d'],180699863.5973498,42085f19cee0af93,proof-of-work ,False,2,0,461.20333896,340640499.56032705,5053afa1d562765d3b534c185fe410d1,7.236076869859859,401,"Bruges, Belgium",1413163508,unknown user,,0,180699863.5973498,faaea668a0e684a51423d2caf2784f56443e2cb07d0becbe24b682fd00e5666d,[],461.20333896,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413163495

258,1,False,['ea102d17c069d25d554ade052cccc7d2f821253e0c6fdcbf1ba12ef6aee5814d'],180699863.5973498,42085f19cee0af93,proof-of-work ,False,2,0,461.20333896,340640960.763666,5053afa1d562765d3b534c185fe410d1,7.04274816017893,399,"Bruges, Belgium",1413163565,unknown user,,0,180699863.5973498,ea102d17c069d25d554ade052cccc7d2f821253e0c6fdcbf1ba12ef6aee5814d,[],461.20333896,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413163565

259,1,False,['0830336d13922f11bda0dc26243ce9817f27fc53fbe2b13f3f7250bfbe3a8071'],180699863.5973498,42085f19cee0af93,proof-of-work ,False,2,0,458.18710848,340641418.9507745,5053afa1d562765d3b534c185fe410d1,7.084422088484335,402,"Bruges, Belgium",1413163591,unknown user,,0,180699863.5973498,0830336d13922f11bda0dc26243ce9817f27fc53fbe2b13f3f7250bfbe3a8071,[],458.18710848,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413163590

260,1,False,['2804fb1c2f44522702df33a65e4f7a1e70d58a95a338792ad5749035c279d0e1'],180699863.5973498,42085f19cee0af93,proof-of-work ,False,2,0,461.20333896,340641880.1541134,5053afa1d562765d3b534c185fe410d1,7.590453840275694,408,"Bruges, Belgium",1413163605,unknown user,,0,180699863.5973498,2804fb1c2f44522702df33a65e4f7a1e70d58a95a338792ad5749035c279d0e1,[],461.20333896,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413163594

261,0,False,['faed2e276be6880694a90adff9f04809990ec52f1148b75a837f367fee4d5d18'],180699863.5973498,42085f19cee0af93,proof-of-work ,False,2,0,456.66636973,340642336.82048315,5053afa1d562765d3b534c185fe410d1,8.342956657001073,407,"Bruges, Belgium",1413163679,unknown user,,0,180699863.5973498,faed2e276be6880694a90adff9f04809990ec52f1148b75a837f367fee4d5d18,[],456.66636973,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413163677

262,1,False,['85c51f2a4f7a687c591c25496d83eabab7864a35932eccceb403540e11827ff8'],180699863.5973498,42085f19cee0af93,proof-of-work ,False,2,0,458.18710848,340642795.00759166,5053afa1d562765d3b534c185fe410d1,8.120055330925593,401,"Bruges, Belgium",1413163728,unknown user,,0,180699863.5973498,85c51f2a4f7a687c591c25496d83eabab7864a35932eccceb403540e11827ff8,[],458.18710848,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413163696

263,1,False,['1f6dcb20ab500acbb8751dfa17fc712ce471fe44095065c4554db7f97dc01e1e'],180699863.5973498,42085f19cee0af93,proof-of-work ,False,2,0,125.95760101,340642920.9651927,5ad8e9c33e44236cda5106caa834c5e1,8.299057653780515,405,"Bruges, Belgium",1413163800,unknown user,,0,180699863.5973498,1f6dcb20ab500acbb8751dfa17fc712ce471fe44095065c4554db7f97dc01e1e,[],125.95760101,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413163780

264,0,False,['49745db77915b2094d686cf3820b42be1230830bc76de700aaf6d745a2edde6e'],180699863.5973498,77231719cee0af93,proof-of-work stake-modifier ,False,2,0,456.66636973,340643377.63156235,5053afa1d562765d3b534c185fe410d1,8.108278176901718,400,"Bruges, Belgium",1413163850,unknown user,,0,180699863.5973498,49745db77915b2094d686cf3820b42be1230830bc76de700aaf6d745a2edde6e,[],456.66636973,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413163849

265,1,False,['8d54b82d1f1e5c3ddf8b8433127cc9fde34a56d3889f646f9d8e68583c9ef0a6'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,455.42628352,340643833.0578459,5053afa1d562765d3b534c185fe410d1,8.270444220090862,416,"Bruges, Belgium",1413163967,unknown user,,0,180699863.5973498,8d54b82d1f1e5c3ddf8b8433127cc9fde34a56d3889f646f9d8e68583c9ef0a6,[],455.42628352,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413163857

266,0,False,['6df0215517219b184673a93fd8fe426fdd2445e0e3e67f956d1bc98913d24137'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,456.66636973,340644289.7242156,5053afa1d562765d3b534c185fe410d1,7.439025958391549,397,"Bruges, Belgium",1413164006,unknown user,,0,180699863.5973498,6df0215517219b184673a93fd8fe426fdd2445e0e3e67f956d1bc98913d24137,[],456.66636973,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413163979

267,1,False,['3782073b440cbde95b8397ef63d6bb438ff84241911487efffd6150f3d4dfc62'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,456.66636973,340644746.39058536,5053afa1d562765d3b534c185fe410d1,7.758494153946612,401,"Bruges, Belgium",1413164035,unknown user,,0,180699863.5973498,3782073b440cbde95b8397ef63d6bb438ff84241911487efffd6150f3d4dfc62,[],456.66636973,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413164020

268,0,False,['e7e992eae30b35569c3e388ed56bab3e85b418432ac3252f486edd59872dea0e'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,456.66636973,340645203.0569551,5053afa1d562765d3b534c185fe410d1,8.260609889219822,415,"Bruges, Belgium",1413164049,unknown user,,0,180699863.5973498,e7e992eae30b35569c3e388ed56bab3e85b418432ac3252f486edd59872dea0e,[],456.66636973,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413164049

269,1,False,['2c0b500a87d61de28e5e9a2b93dc90c843337afff5618b33ca66458042b0de31'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,456.66636973,340645659.72332484,5053afa1d562765d3b534c185fe410d1,9.079551936546352,408,"Bruges, Belgium",1413164080,unknown user,,0,180699863.5973498,2c0b500a87d61de28e5e9a2b93dc90c843337afff5618b33ca66458042b0de31,[],456.66636973,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413164065

270,0,False,['868b254807871f1cf92e18bf68b401b7316ce4f696184f2c6d25a8918eaa4f25'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,456.66636973,340646116.3896946,5053afa1d562765d3b534c185fe410d1,9.626970501014515,415,"Bruges, Belgium",1413164096,unknown user,,0,180699863.5973498,868b254807871f1cf92e18bf68b401b7316ce4f696184f2c6d25a8918eaa4f25,[],456.66636973,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413164092

271,0,False,['4ed7e899ba538350f91a4419638cb832c8c621b22c9c31699de43892848bde44'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,456.66636973,340646573.0560643,5053afa1d562765d3b534c185fe410d1,10.53595528127243,416,"Bruges, Belgium",1413164166,unknown user,,0,180699863.5973498,4ed7e899ba538350f91a4419638cb832c8c621b22c9c31699de43892848bde44,[],456.66636973,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413164162

272,0,False,['df2bcbac5e9829e3a3eeeea9253ee9117d1319f427ea636154a4ad2f0c7c2208'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,456.52007417,340647029.57613844,5053afa1d562765d3b534c185fe410d1,10.33334462528679,415,"Bruges, Belgium",1413164259,unknown user,,0,180699863.5973498,df2bcbac5e9829e3a3eeeea9253ee9117d1319f427ea636154a4ad2f0c7c2208,[],456.52007417,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413164255

273,0,False,['50140dab5390cfa2508e85ab9ae4f7c91dc4c7affae85caf4dcd5f79d4cb2506'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,456.52007417,340647486.0962126,5053afa1d562765d3b534c185fe410d1,9.705356094338345,408,"Bruges, Belgium",1413164314,unknown user,,0,180699863.5973498,50140dab5390cfa2508e85ab9ae4f7c91dc4c7affae85caf4dcd5f79d4cb2506,[],456.52007417,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413164299

274,1,False,['153f28d541cb963e5e731ac9d0af9ddc55c581bac7378923f372ea5777fbab4b'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,456.52007417,340647942.6162868,5053afa1d562765d3b534c185fe410d1,9.80145249027126,408,"Bruges, Belgium",1413164354,unknown user,,0,180699863.5973498,153f28d541cb963e5e731ac9d0af9ddc55c581bac7378923f372ea5777fbab4b,[],456.52007417,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413164324

275,0,False,['123af50c44080907215dbd336806b71bc28fa82978833d064d6ceeadc601279a'],180699863.5973498,77231719cee0af93,proof-of-work ,False,2,0,456.52007417,340648399.13636094,5053afa1d562765d3b534c185fe410d1,10.20151335679661,400,"Bruges, Belgium",1413164406,unknown user,,0,180699863.5973498,123af50c44080907215dbd336806b71bc28fa82978833d064d6ceeadc601279a,[],456.52007417,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413164405

